customer_id,signup_date,region,segment,acquisition_channel,age,income
C04362,2024-04-07,Northeast,Corporate,Email,34,61300
C04363,2025-06-23,Northeast,Consumer,Social,40,45100
C04364,2023-08-26,South,Consumer,Search,18,53400
C04365,2025-06-13,South,Corporate,Search,39,45400
C04366,2025-07-24,Northeast,Consumer,Search,52,114100
C04367,2025-04-23,South,Consumer,Referral,29,89500
C04368,2024-08-11,West,Consumer,Social,34,49000
C04369,2023-06-11,West,Consumer,Search,51,54200
C04370,2025-04-04,Midwest,Consumer,Social,29,62500
C04371,2024-11-01,South,Consumer,Email,26,42100
C04372,2025-06-01,South,Consumer,Search,44,60900
C04373,2025-01-21,South,Consumer,Social,47,102700
C04374,2025-09-25,Northeast,Consumer,Social,47,39400
C04375,2023-06-19,West,Consumer,Social,40,73100
C04376,2025-07-14,Midwest,Consumer,Email,23,54600
C04377,2024-10-13,Midwest,Consumer,Email,40,48500
C04378,2024-10-14,West,Consumer,Email,53,
C04379,2024-04-25,Northeast,Consumer,Email,52,39700
C04380,2025-07-17,Midwest,Consumer,Email,43,37300
C04381,2023-07-12,Midwest,Consumer,Search,35,39400
C04382,2023-06-10,West,Consumer,Social,41,86100
C04383,2025-09-30,West,Corporate,Social,47,66700
C04384,2025-04-15,South,Corporate,Search,52,81100
C04385,2025-05-02,Midwest,Small Business,Search,33,81700
C04386,2025-02-23,South,Consumer,Email,24,72800
C04387,2024-03-22,Northeast,Consumer,Social,47,72600
C04388,2023-05-23,West,Consumer,Search,43,54200
C04389,2025-06-24,South,Consumer,Social,34,112600
C04390,2024-02-15,Midwest,Corporate,Referral,51,122000
C04391,2023-03-07,West,Consumer,Social,26,63200
C04392,2024-09-22,West,Consumer,Search,37,105200
C04393,2023-09-11,West,Consumer,Search,35,95600
C04394,2024-05-04,South,Consumer,Email,42,50600
C04395,2023-02-20,Midwest,Consumer,Referral,26,69000
C04396,2023-02-14,South,Consumer,Referral,18,76100
C04397,2025-03-25,South,Consumer,Search,43,23500
C04398,2025-02-05,Northeast,Corporate,Referral,23,99700
C04399,2023-09-03,South,Consumer,Social,33,63500
C04400,2024-10-21,Northeast,Consumer,Referral,45,62300
C04401,2024-10-01,South,Small Business,Referral,47,96500
C04402,2024-10-16,Midwest,Small Business,Email,28,68900
C04403,2025-05-15,South,Consumer,Search,39,40200
C04404,2023-10-23,West,Consumer,Social,29,103900
C04405,2023-06-17,Northeast,Consumer,Search,40,63200
C04406,2023-04-19,West,Consumer,Referral,42,31600
C04407,2023-08-22,Northeast,Small Business,Search,49,74900
C04408,2025-01-15,West,Consumer,Social,51,62500
C04409,2024-01-28,Midwest,Consumer,Search,33,30100
C04410,2024-04-30,South,Corporate,Referral,19,64600
C04411,2024-02-28,South,Consumer,Social,31,44800
C04412,2024-10-18,Northeast,Consumer,Referral,29,91300
C04413,2023-12-08,West,Consumer,Search,57,55300
C04414,2025-05-15,South,Consumer,Social,40,32800
C04415,2024-05-11,Northeast,Corporate,Referral,43,93200
C04416,2025-09-25,South,Small Business,Email,44,77200
C04417,2024-02-22,West,Consumer,Search,24,22000
C04418,2023-11-01,South,Small Business,Email,42,37700
C04419,2023-11-16,West,Consumer,Email,23,52600
C04420,2023-05-14,South,Corporate,Email,41,114600
C04421,2024-09-04,South,Consumer,Email,49,
C04422,2025-08-10,West,Consumer,Search,48,22200
C04423,2024-01-26,Northeast,Consumer,Email,63,93000
C04424,2025-05-08,West,Corporate,Email,23,69100
C04425,2024-11-18,South,Small Business,Search,23,69100
C04426,2025-09-29,Midwest,Consumer,Search,23,77200
C04427,2023-08-02,West,Corporate,Referral,53,113000
C04428,2024-10-04,Midwest,Small Business,Search,45,65800
C04429,2023-08-30,West,Consumer,Social,44,62500
C04430,2023-07-31,Northeast,Small Business,Search,47,66900
C04431,2023-03-08,West,Corporate,Social,46,64700
C04432,2024-07-19,South,Corporate,Search,46,99600
C04433,2025-11-11,South,Consumer,Referral,41,63300
C04434,2023-05-25,South,Corporate,Email,57,100500
C04435,2025-03-27,West,Consumer,Search,39,70600
C04436,2024-05-21,South,Corporate,Search,33,99900
C04437,2024-09-18,Midwest,Consumer,Email,33,97500
C04438,2023-12-23,West,Consumer,Search,18,80200
C04439,2025-05-18,West,Small Business,Search,18,70700
C04440,2025-05-08,West,Small Business,Social,32,81700
C04441,2025-10-22,South,Small Business,Social,25,63200
C04442,2024-04-24,West,Consumer,Social,59,95600
C04443,2023-04-27,South,Consumer,Social,49,27400
C04444,2025-06-04,West,Consumer,Referral,48,41700
C04445,2023-06-15,West,Corporate,Search,45,115000
C04446,2024-06-05,South,Small Business,Search,33,84400
C04447,2023-01-15,West,Consumer,Social,36,85300
C04448,2025-06-18,South,Small Business,Referral,57,36900
C04449,2025-03-03,South,Consumer,Referral,24,52800
C04450,2024-02-05,South,Consumer,Search,42,70500
C04451,2024-12-01,South,Small Business,Search,42,88900
C04452,2025-08-29,West,Consumer,Referral,78,70500
C04453,2025-01-15,West,Corporate,Social,38,115200
C04454,2025-10-08,South,Consumer,Email,40,45600
C04455,2024-08-03,Midwest,Corporate,Email,62,117300
C04456,2025-01-04,Midwest,Consumer,Search,46,22000
C04457,2023-02-13,Midwest,Consumer,Email,38,22400
C04458,2025-10-08,Midwest,Small Business,Referral,28,93400
C04459,2025-05-16,South,Corporate,Search,46,106400
C04460,2025-05-29,South,Consumer,Search,32,101100
C04461,2024-09-24,Northeast,Consumer,Search,37,77300
C04462,2024-07-10,West,Consumer,Search,70,59400
C04463,2023-01-13,West,Consumer,Social,28,80700
C04464,2025-07-08,South,Consumer,Email,31,73400
C04465,2023-05-08,South,Corporate,Search,36,71000
C04466,2024-01-29,West,Consumer,Search,35,54300
C04467,2025-10-13,Midwest,Consumer,Email,62,70400
C04468,2024-10-10,West,Corporate,Social,40,119900
C04469,2023-02-15,West,Corporate,Email,43,115400
C04470,2024-12-18,South,Consumer,Search,32,78700
C04471,2023-08-27,South,Corporate,Search,47,64100
C04472,2024-01-22,West,Small Business,Search,42,26200
C04473,2025-09-04,Northeast,Corporate,Social,18,64600
C04474,2023-10-04,West,Consumer,Social,38,119600
C04475,2023-06-06,Midwest,Corporate,Referral,42,86800
C04476,2024-09-25,Midwest,Consumer,Social,59,73900
C04477,2024-04-18,West,Corporate,Social,51,98900
C04478,2024-10-12,Northeast,Small Business,Email,65,62500
C04479,2024-05-30,West,Consumer,Social,31,69100
C04480,2025-07-18,South,Small Business,Referral,20,71300
C04481,2023-07-30,Northeast,Corporate,Referral,26,132200
C04482,2025-08-23,Midwest,Consumer,Referral,41,74000
C04483,2023-11-19,South,Consumer,Search,40,55100
C04484,2023-05-01,West,Consumer,Social,67,25800
C04485,2025-07-22,South,Consumer,Search,39,45400
C04486,2023-03-03,Northeast,Small Business,Social,47,83100
C04487,2023-11-15,South,Consumer,Search,18,98500
C04488,2024-04-17,West,Consumer,Social,30,69600
C04489,2024-11-25,Midwest,Consumer,Email,28,76800
C04490,2023-09-23,West,Corporate,Referral,18,41600
C04491,2023-02-24,Midwest,Consumer,Search,19,72300
C04492,2024-04-16,West,Consumer,Search,29,106300
C04493,2024-07-25,West,Consumer,Social,58,103400
C04494,2025-07-24,West,Consumer,Referral,64,64200
C04495,2024-12-24,West,Consumer,Email,51,46700
C04496,2023-11-13,West,Consumer,Search,51,61000
C04497,2023-11-26,Midwest,Corporate,Referral,45,90800
C04498,2024-09-04,Midwest,Consumer,Social,36,83100
C04499,2023-01-09,West,Consumer,Email,44,56600
C04500,2023-07-13,Northeast,Corporate,Referral,42,60900
C04501,2023-10-19,West,Consumer,Referral,32,106600
C04502,2024-10-05,West,Corporate,Social,23,91500
C04503,2023-03-15,Northeast,Consumer,Social,40,44200
C04504,2023-04-23,Northeast,Corporate,Referral,47,102600
C04505,2025-03-01,Northeast,Corporate,Email,44,67700
C04506,2023-09-15,West,Consumer,Email,37,78600
C04507,2025-02-02,West,Corporate,Search,70,104200
C04508,2025-04-19,West,Consumer,Search,49,73300
C04509,2023-09-08,West,Consumer,Search,45,22000
C04510,2024-09-16,Midwest,Consumer,Email,18,58200
C04511,2025-01-16,West,Consumer,Search,18,43100
C04512,2024-05-25,West,Corporate,Referral,28,105100
C04513,2024-08-18,Northeast,Consumer,Email,26,26400
C04514,2023-01-06,Northeast,Consumer,Social,43,63200
C04515,2023-06-12,Northeast,Corporate,Social,52,135500
C04516,2024-10-02,South,Small Business,Social,48,115300
C04517,2024-07-16,West,Corporate,Referral,18,127300
C04518,2023-06-05,West,Consumer,Social,23,70400
C04519,2025-01-20,West,Corporate,Email,56,116100
C04520,2025-06-12,West,Consumer,Email,60,65500
C04521,2025-04-07,South,Consumer,Social,44,29400
C04522,2023-10-29,West,Corporate,Referral,45,124900
C04523,2024-11-26,South,Consumer,Email,56,63300
C04524,2023-01-06,Northeast,Consumer,Social,42,100100
C04525,2025-10-17,Midwest,Corporate,Search,38,66800
C04526,2024-03-10,South,Consumer,Email,19,22000
C04527,2024-09-15,South,Consumer,Referral,29,43200
C04528,2024-08-05,West,Corporate,Referral,27,108800
C04529,2024-03-08,West,Consumer,Email,42,70500
C04530,2023-08-14,West,Corporate,Search,40,110700
C04531,2024-11-13,West,Corporate,Referral,45,128600
C04532,2023-01-12,West,Consumer,Social,44,91800
C04533,2025-06-09,South,Consumer,Search,45,69400
C04534,2023-03-02,Midwest,Corporate,Search,26,
C04535,2024-02-13,Northeast,Consumer,Search,33,55100
C04536,2024-01-09,South,Consumer,Search,47,80500
C04537,2025-10-21,West,Corporate,Social,53,101300
C04538,2024-05-05,Midwest,Consumer,Search,33,43300
C04539,2024-12-31,Northeast,Corporate,Search,36,90800
C04540,2023-06-13,South,Consumer,Referral,70,28800
C04541,2025-05-11,Northeast,Consumer,Social,43,49400
C04542,2025-03-29,South,Small Business,Social,24,79900
C04543,2024-01-21,Northeast,Corporate,Social,38,112700
C04544,2023-07-19,Northeast,Small Business,Social,41,46000
C04545,2023-08-04,South,Corporate,Social,51,78800
C04546,2025-09-14,Midwest,Corporate,Search,23,99700
C04547,2023-10-24,Northeast,Consumer,Search,49,22000
C04548,2024-11-15,West,Corporate,Social,36,114600
C04549,2025-05-17,West,Consumer,Social,18,54300
C04550,2024-10-31,West,Consumer,Search,38,65400
C04551,2023-10-08,Midwest,Consumer,Search,39,22000
C04552,2023-10-06,West,Consumer,Email,45,47400
C04553,2025-01-18,South,Consumer,Social,23,63700
C04554,2023-09-01,Northeast,Corporate,Search,38,139000
C04555,2023-03-24,Northeast,Consumer,Social,34,67500
C04556,2025-07-25,South,Small Business,Social,68,97400
C04557,2023-03-13,West,Consumer,Search,30,29000
C04558,2023-07-11,South,Consumer,Search,60,47600
C04559,2023-05-04,West,Consumer,Search,36,48400
C04560,2024-04-22,West,Consumer,Email,58,56000
C04561,2025-03-23,South,Consumer,Email,31,87900
C04562,2025-08-28,South,Consumer,Social,44,
C04563,2025-04-04,South,Consumer,Search,40,41000
C04564,2023-09-24,South,Corporate,Search,45,93600
C04565,2023-03-10,Midwest,Consumer,Search,40,52000
C04566,2024-02-26,Midwest,Corporate,Email,42,151300
C04567,2024-10-04,South,Consumer,Social,24,60000
C04568,2023-01-15,West,Corporate,Social,61,77300
C04569,2023-06-04,South,Small Business,Search,33,34200
C04570,2025-01-01,Northeast,Consumer,Search,38,102400
C04571,2024-07-24,Midwest,Corporate,Email,41,122400
C04572,2023-08-20,West,Corporate,Social,78,56800
C04573,2025-03-11,West,Consumer,Email,26,87800
C04574,2024-05-22,Midwest,Small Business,Search,39,108800
C04575,2023-02-20,Midwest,Consumer,Social,48,30900
C04576,2024-09-25,West,Consumer,Social,27,26700
C04577,2025-10-23,Northeast,Consumer,Search,25,69200
C04578,2023-09-02,West,Corporate,Referral,25,104000
C04579,2025-08-06,West,Consumer,Referral,63,64100
C04580,2025-05-01,West,Consumer,Social,31,59400
C04581,2025-01-12,West,Corporate,Referral,27,67100
C04582,2024-02-12,South,Corporate,Email,30,93300
C04583,2025-05-23,Northeast,Consumer,Search,45,43800
C04584,2024-10-24,Northeast,Consumer,Search,50,83600
C04585,2025-02-16,Northeast,Small Business,Email,45,68200
C04586,2025-10-02,Midwest,Consumer,Referral,55,41200
C04587,2024-01-14,West,Corporate,Email,32,115800
C04588,2023-12-07,Northeast,Consumer,Search,53,51800
C04589,2023-10-23,South,Consumer,Search,37,69000
C04590,2023-08-31,South,Consumer,Search,41,84500
C04591,2024-07-23,South,Consumer,Social,53,71600
C04592,2025-07-30,West,Consumer,Email,45,
C04593,2023-10-11,West,Small Business,Referral,44,
C04594,2024-08-21,Northeast,Consumer,Referral,26,112100
C04595,2024-04-16,West,Consumer,Search,51,62400
C04596,2024-02-21,West,Consumer,Email,37,63200
C04597,2023-01-07,West,Consumer,Social,32,52400
C04598,2024-05-18,South,Corporate,Search,46,84500
C04599,2024-08-03,West,Consumer,Email,35,49000
C04600,2024-08-10,Northeast,Consumer,Email,41,56500
C04601,2025-05-22,West,Small Business,Search,59,69200
C04602,2024-03-01,South,Consumer,Social,41,85100
C04603,2024-02-27,West,Consumer,Social,28,55100
C04604,2024-01-28,West,Corporate,Referral,22,96800
C04605,2025-07-29,Midwest,Small Business,Email,39,50100
C04606,2025-10-13,West,Consumer,Search,39,36800
C04607,2023-08-28,West,Consumer,Referral,18,99400
C04608,2024-03-07,South,Consumer,Email,37,31200
C04609,2023-10-05,West,Corporate,Social,40,48400
C04610,2024-09-12,West,Corporate,Referral,18,65300
C04611,2024-01-25,Northeast,Consumer,Email,27,56600
C04612,2025-10-30,Northeast,Corporate,Search,42,56900
C04613,2025-07-20,Northeast,Consumer,Search,36,61800
C04614,2025-01-17,South,Corporate,Search,47,80900
C04615,2024-12-05,Midwest,Small Business,Search,29,45600
C04616,2024-05-03,Midwest,Consumer,Search,44,81500
C04617,2023-07-23,South,Corporate,Social,56,92300
C04618,2023-02-08,Northeast,Corporate,Social,18,109900
C04619,2023-08-07,West,Small Business,Social,28,74000
C04620,2023-12-27,West,Corporate,Email,29,79800
C04621,2023-12-09,Northeast,Corporate,Search,30,124300
C04622,2024-07-30,Midwest,Consumer,Email,51,81900
C04623,2023-02-10,South,Consumer,Search,38,61200
C04624,2025-06-16,South,Corporate,Search,37,
C04625,2023-11-01,Northeast,Consumer,Search,42,77100
C04626,2023-08-12,South,Consumer,Referral,38,41500
C04627,2025-05-04,South,Consumer,Search,47,67400
C04628,2023-09-22,West,Small Business,Search,25,72600
C04629,2024-06-23,Northeast,Corporate,Search,62,97700
C04630,2024-09-04,South,Consumer,Search,24,22000
C04631,2024-03-17,South,Small Business,Search,63,44800
C04632,2023-02-22,Northeast,Consumer,Email,25,30200
C04633,2024-09-27,West,Consumer,Search,31,22000
C04634,2025-03-16,South,Corporate,Referral,65,76700
C04635,2023-02-15,West,Corporate,Referral,31,123400
C04636,2025-05-12,West,Consumer,Email,27,39500
C04637,2023-11-28,Northeast,Consumer,Social,63,22000
C04638,2024-04-16,South,Consumer,Search,47,67100
C04639,2023-10-17,South,Corporate,Email,62,91400
C04640,2024-02-01,West,Small Business,Search,32,85600
C04641,2025-10-06,Northeast,Corporate,Social,50,63900
C04642,2025-09-02,South,Consumer,Email,27,37500
C04643,2023-07-08,West,Small Business,Referral,55,69600
C04644,2024-02-24,South,Corporate,Social,40,112600
C04645,2025-06-04,West,Consumer,Referral,27,40000
C04646,2024-01-29,West,Consumer,Search,34,80600
C04647,2024-04-02,West,Corporate,Email,46,78400
C04648,2025-06-25,Northeast,Consumer,Email,18,70900
C04649,2024-03-04,West,Corporate,Search,34,121100
C04650,2025-02-20,West,Consumer,Search,46,76100
C04651,2025-10-09,Northeast,Consumer,Social,37,22700
C04652,2025-05-12,West,Consumer,Email,43,42500
C04653,2023-07-11,South,Small Business,Social,32,82600
C04654,2023-03-24,West,Corporate,Search,23,101900
C04655,2024-12-05,South,Small Business,Social,26,98800
C04656,2024-02-06,Midwest,Consumer,Referral,36,67300
C04657,2025-02-12,South,Small Business,Email,51,84300
C04658,2023-05-04,West,Corporate,Search,41,111700
C04659,2023-07-24,Midwest,Consumer,Referral,40,80600
C04660,2025-10-04,Northeast,Consumer,Search,21,91300
C04661,2023-07-26,Northeast,Consumer,Social,18,53000
C04662,2024-04-23,West,Corporate,Social,26,97100
C04663,2025-05-03,South,Consumer,Email,35,110300
C04664,2023-05-05,South,Corporate,Referral,25,86300
C04665,2023-03-11,West,Small Business,Social,31,28500
C04666,2024-11-24,West,Small Business,Referral,29,107000
C04667,2025-07-12,Northeast,Small Business,Search,44,92100
C04668,2024-09-19,Midwest,Consumer,Email,32,34500
C04669,2024-02-10,Midwest,Corporate,Search,51,54000
C04670,2023-04-10,West,Consumer,Search,57,54600
C04671,2024-04-16,Northeast,Consumer,Social,27,40400
C04672,2023-12-26,Midwest,Corporate,Email,43,111700
C04673,2024-05-19,South,Small Business,Email,49,123100
C04674,2024-01-14,Northeast,Consumer,Referral,49,
C04675,2025-10-10,West,Consumer,Search,37,41600
C04676,2024-10-02,West,Corporate,Email,70,132200
C04677,2025-05-06,South,Consumer,Social,43,22000
C04678,2024-09-19,West,Corporate,Social,47,78900
C04679,2023-06-29,West,Consumer,Email,33,31400
C04680,2024-06-08,Northeast,Corporate,Email,33,99700
C04681,2025-02-12,Northeast,Corporate,Search,67,90900
C04682,2023-03-06,West,Corporate,Search,49,
C04683,2024-10-04,Midwest,Corporate,Referral,31,
C04684,2024-04-24,West,Corporate,Referral,45,99700
C04685,2023-04-09,Midwest,Small Business,Email,46,85400
C04686,2025-01-20,West,Corporate,Email,50,67600
C04687,2024-02-15,West,Corporate,Social,52,54700
C04688,2024-10-01,Northeast,Corporate,Social,49,60300
C04689,2023-01-31,West,Corporate,Search,36,40700
C04690,2025-02-27,Midwest,Small Business,Search,42,64100
C04691,2023-02-18,West,Consumer,Search,32,22000
C04692,2025-11-03,West,Consumer,Social,62,51500
C04693,2024-03-26,Northeast,Consumer,Referral,50,66000
C04694,2023-11-02,South,Consumer,Search,39,69600
C04695,2025-01-23,Northeast,Corporate,Search,49,102100
C04696,2025-10-23,South,Consumer,Social,48,104800
C04697,2025-05-14,Midwest,Corporate,Social,34,126400
C04698,2024-11-29,Northeast,Small Business,Referral,29,67000
C04699,2025-10-08,West,Consumer,Email,53,34500
C04700,2024-08-18,Northeast,Corporate,Social,53,88700
C04701,2025-02-11,Midwest,Consumer,Referral,31,53100
C04702,2023-01-29,West,Consumer,Referral,37,36700
C04703,2025-07-29,West,Consumer,Search,42,50500
C04704,2023-08-26,South,Consumer,Search,32,83800
C04705,2025-02-24,West,Corporate,Social,65,103100
C04706,2023-08-06,South,Consumer,Social,35,68800
C04707,2024-06-10,West,Consumer,Referral,49,59200
C04708,2024-06-08,South,Small Business,Referral,64,74900
C04709,2025-05-02,West,Corporate,Search,25,145300
C04710,2023-02-24,Midwest,Corporate,Referral,22,132600
C04711,2023-11-21,West,Consumer,Referral,38,41000
C04712,2024-10-17,West,Corporate,Email,43,125900
C04713,2024-07-29,Midwest,Small Business,Email,33,121300
C04714,2024-12-04,South,Small Business,Referral,31,130700
C04715,2025-03-23,Midwest,Small Business,Email,46,85100
C04716,2025-03-25,South,Consumer,Social,20,50500
C04717,2024-08-24,South,Small Business,Email,32,96700
C04718,2023-11-17,West,Consumer,Email,48,80600
C04719,2023-02-14,Midwest,Consumer,Email,49,65700
C04720,2025-02-19,Midwest,Consumer,Email,53,85300
C04721,2023-04-17,Northeast,Consumer,Email,64,67700
C04722,2025-04-03,West,Consumer,Search,32,28600
C04723,2025-10-10,Northeast,Consumer,Referral,23,40300
C04724,2023-05-21,South,Consumer,Search,27,104500
C04725,2024-01-04,Midwest,Consumer,Search,44,
C04726,2025-02-14,West,Corporate,Search,22,135300
C04727,2024-06-23,South,Consumer,Search,36,49700
C04728,2024-03-16,West,Small Business,Search,29,102300
